URL,Location,Sale_Type,Description,Agents
https://www.barfoot.co.nz/property/residential/far-north-district/kerikeri/house/930348,"859 Wiroa Road, Kerikeri",Auction Thursday 23rd April 2026(unless sold prior),"Open home for 859 Wiroa Road, Kerikeri. Starting at 10:00AM and finishing at 10:45AM 

Open home for listing ID:930348. Listing by Sarah Brandt from Barfoot & Thompson.",Sarah Brandt : 027523 4092 | Ryan Turei : 021207 5385
https://www.barfoot.co.nz/property/residential/far-north-district/kerikeri/house/930586,"23 Alderton Drive, Kerikeri","$925,000","Flexible Family Living With Two Wings

Designed with extended family living in mind, this modern home offers a clever layout that gives everyone their own space while still bringing the household together in all the right places.

Built in 2017, the home is arranged around a central open-plan hub, with the kitchen, dining and lounge forming the heart of the home. From here, the layout flows into two separate wings, making it ideal for families wanting flexibility, privacy, and room to live comfortably alongside one another.

One wing includes two bedrooms and a TV room, creating the perfect zone for children, teenagers, guests, or extended family. The other wing offers an additional bedroom and a study, ideal for working from home, hobbies, or accommodating family members who value a quieter space. Each wing is anchored by a master bedroom with sliding doors opening to the deck, giving both sides of the home a strong connection to outdoor living and a sense of independence.

Polished concrete floors add a modern edge, while the light-filled central living area keeps the home feeling warm, open and connected. Step outside to the generous deck and patio area, where the elevated position and bush outlook at the rear create a private and relaxed setting for entertaining or unwinding.

Set in popular Alderton Park Estate, this property is also exceptionally well located. Enjoy being just a short walk to the historic Stone Store Basin, the Plough & Feather, scenic river walks and within easy reach of Kerikeri Village, schools and everyday amenities.

This is a home that offers a rare combination of flexibility, function and lifestyle, particularly for buyers looking to accommodate extended family without compromising on comfort or privacy.

Give us a call and come see for yourself.

Read more",Manus Mulder : 021163 3397
https://www.barfoot.co.nz/property/residential/far-north-district/kerikeri/house/930719,"6 Campbell Lane, Kerikeri","$1,050,000","Open home for 6 Campbell Lane, Kerikeri. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:930719. Listing by Simon Hart from Barfoot & Thompson.",Simon Hart : 021024 00648
https://www.barfoot.co.nz/property/residential/far-north-district/kerikeri/lifestyle/929819,"B/27 Cavalli View Road, Kerikeri","$999,000","Island Views, Loft & Studio, Native Beauty

Welcome to the place you can’t wait to call home, an idyllic ocean-view escape with abundant native flora and glorious views that truly set it apart.

Set on approximately two acres in Takou Bay, this north-facing botanic haven enjoys a frost-free coastal microclimate just 24 minutes from bustling Kerikeri township.

With two acres of private, peaceful space, you can wander through flourishing gardens, across sprawling lawns, and into the kanuka shrubland where tui, fantail, grey warblers, silvereyes and baby brown quail are regular visitors. The north-facing island-view aspect invites warm winter sunshine into the home while capturing picturesque views to the Cavalli Islands. A freestanding, custom-built studio tucked in the leafy garden is perfect for art, hobbies or work-from-home use.

Designed for maximum connection with the natural environment, the home offers warmth, natural light and personality, while capturing inspiring views from the huge timber deck, generous open plan living, and romantic master bedroom. Sliding glass doors in every main room create effortless indoor-outdoor flow, while the renovated kitchen is ready to impress.

The expansive master bedroom enjoys calming views and includes a walk-in robe and ensuite. The second bedroom has a private balcony and built-in robe, while the third bedroom or office also includes a built-in robe.

Above the double garage and storage shed is a large loft space ideal for storage, creative use, a home office, guest accommodation, teen retreat or generous fourth bedroom.

Features include a bespoke modern kitchen, wood burner, claw-foot bath, polished timber floors, sarked timber ceilings, spacious decking, fresh paint, quality window furnishings, a 2020 Colorsteel roof, artist’s studio, and a subtropical orchard with 14 fruit varieties.

A beautiful nature retreat, retirement haven, or the perfect base for a creative home business, this is a property well worth seeing.

Read more",Manus Mulder : 021163 3397
https://www.barfoot.co.nz/property/residential/far-north-district/kerikeri/lifestyle/930012,"1188G State Highway 10, Kerikeri","$890,000","Open home for 1188G State Highway 10, Kerikeri. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:930012. Listing by Simon Hart from Barfoot & Thompson.",Simon Hart : 021024 00648 | Gillian Hurst : 021029 78894
https://www.barfoot.co.nz/property/residential/far-north-district/kerikeri/section/930878,"Lot 1 Amsharlo Drive, Kerikeri","$395,000","Prime Neighbourhood - Affordable Sections

An Exclusive Extension of Blue Marlin Drive

Extensively landscaped by dedicated developers, these stunning sections showcase a genuine commitment to excellence. Following the successful sale of Lots 5 and 6, only six premium sites remain in this sought-after enclave.

Each section is designed to harmonize with the landscape, backing onto lush native plantings, a tranquil stream, and a large pond. With a dedicated walking track encircling the water, you can enjoy an immediate retreat to nature without sacrificing the convenience of town living.

Modern Essentials & Easy Living

We’ve laid the groundwork so you can focus on the vision. Every section comes ready for development with:


Full Utility Connections: Fibre, power, and sewerage are already at the boundary.


Seamless Access: A fully formed driveway leads directly to each lot.


Investment Security: Quality covenants are in place to protect the aesthetic and value of your future home.


Location


Convenience: Minutes from both Kerikeri and Waipapa townships .


Education: Located within easy reach of local schools.


Recreation: Walking distance to Sports fields, Kerikeri squash club and the iconic Rainbow Falls walking track.

Bring your architect, bring your builder, and turn your dream into a reality.

Read more",Paula O'Brien : 021177 4446 | Lara Robus : 021026 37111
https://www.barfoot.co.nz/property/residential/far-north-district/kerikeri/section/930880,"Lot 2 Amsharlo Drive, Kerikeri","$395,000","Prime Neighbourhood - Affordable Sections

An Exclusive Extension of Blue Marlin Drive

Extensively landscaped by dedicated developers, these stunning sections showcase a genuine commitment to excellence. Following the successful sale of Lots 5 and 6, only six premium sites remain in this sought-after enclave.

Each section is designed to harmonize with the landscape, backing onto lush native plantings, a tranquil stream, and a large pond. With a dedicated walking track encircling the water, you can enjoy an immediate retreat to nature without sacrificing the convenience of town living.

Modern Essentials & Easy Living

We’ve laid the groundwork so you can focus on the vision. Every section comes ready for development with:


Full Utility Connections: Fibre, power, and sewerage are already at the boundary.


Seamless Access: A fully formed driveway leads directly to each lot.


Investment Security: Quality covenants are in place to protect the aesthetic and value of your future home.


Location


Convenience: Minutes from both Kerikeri and Waipapa townships .


Education: Located within easy reach of local schools.


Recreation: Walking distance to Sports fields, Kerikeri squash club and the iconic Rainbow Falls walking track.

Bring your architect, bring your builder, and turn your dream into a reality.

Read more",Paula O'Brien : 021177 4446 | Lara Robus : 021026 37111
https://www.barfoot.co.nz/property/residential/far-north-district/kerikeri/section/930883,"Lot 3 Amsharlo Drive, Kerikeri","$395,000","Prime Neighbourhood - Affordable Sections

An Exclusive Extension of Blue Marlin Drive

Extensively landscaped by dedicated developers, these stunning sections showcase a genuine commitment to excellence. Following the successful sale of Lots 5 and 6, only six premium sites remain in this sought-after enclave.

Each section is designed to harmonize with the landscape, backing onto lush native plantings, a tranquil stream, and a large pond. With a dedicated walking track encircling the water, you can enjoy an immediate retreat to nature without sacrificing the convenience of town living.

Modern Essentials & Easy Living

We’ve laid the groundwork so you can focus on the vision. Every section comes ready for development with:


Full Utility Connections: Fibre, power, and sewerage are already at the boundary.


Seamless Access: A fully formed driveway leads directly to each lot.


Investment Security: Quality covenants are in place to protect the aesthetic and value of your future home.


Location


Convenience: Minutes from both Kerikeri and Waipapa townships .


Education: Located within easy reach of local schools.


Recreation: Walking distance to Sports fields, Kerikeri squash club and the iconic Rainbow Falls walking track.

Bring your architect, bring your builder, and turn your dream into a reality.

Read more",Paula O'Brien : 021177 4446 | Lara Robus : 021026 37111
https://www.barfoot.co.nz/property/residential/far-north-district/kerikeri/section/930886,"Lot 4 Amsharlo Drive, Kerikeri","$395,000","Prime Neighbourhood - Affordable Sections

An Exclusive Extension of Blue Marlin Drive

Extensively landscaped by dedicated developers, these stunning sections showcase a genuine commitment to excellence. Following the successful sale of Lots 5 and 6, only six premium sites remain in this sought-after enclave.

Each section is designed to harmonize with the landscape, backing onto lush native plantings, a tranquil stream, and a large pond. With a dedicated walking track encircling the water, you can enjoy an immediate retreat to nature without sacrificing the convenience of town living.

Modern Essentials & Easy Living

We’ve laid the groundwork so you can focus on the vision. Every section comes ready for development with:


Full Utility Connections: Fibre, power, and sewerage are already at the boundary.


Seamless Access: A fully formed driveway leads directly to each lot.


Investment Security: Quality covenants are in place to protect the aesthetic and value of your future home.


Location


Convenience: Minutes from both Kerikeri and Waipapa townships .


Education: Located within easy reach of local schools.


Recreation: Walking distance to Sports fields, Kerikeri squash club and the iconic Rainbow Falls walking track.

Bring your architect, bring your builder, and turn your dream into a reality.

Read more",Paula O'Brien : 021177 4446 | Lara Robus : 021026 37111
https://www.barfoot.co.nz/property/residential/far-north-district/kerikeri/section/930887,"Lot 22 Amsharlo Drive, Kerikeri","$395,000","Prime Neighbourhood - Affordable Sections

Dual-Lot Opportunity

Located on one of Kerikeri’s premier streets near the town center, this high-quality section offers a ready-to-build platform in a landscaped, park-like setting.

Site Features & Utilities:


Infrastructure: Power and fibre to the boundary.


Sewerage: Direct connection to the developer’s private sewerage scheme.


Access: Fully formed vehicle crossing already in place.


Amenity: Immediate access to the manicured gardens and ponds of the neighboring reserve.


The ""Double Lot"" Advantage: For buyers seeking a larger landholding, Lot 23 can be purchased alongside Lot 22. Combining these titles creates a substantial streamside estate featuring established mature trees.


Note: The vendor is motivated to sell both lots together and will consider a discounted price for a dual-lot acquisition.

Secure a position in a high-value neighborhood. Contact your builder and arrange an on-site inspection today.

Read more",Paula O'Brien : 021177 4446 | Lara Robus : 021026 37111
